system_index,city_calcuated_area,city_lc_area,city_lc_bare,city_lc_closed_forest_deciduous_broadleaf,city_lc_closed_forest_deciduous_needle,city_lc_closed_forest_evergreen_broadleaf,city_lc_closed_forest_evergreen_needle,city_lc_closed_forest_forest_mixed,city_lc_closed_forest_forest_other,city_lc_closed_forest_forest_total,city_lc_cultivated,city_lc_herbaceous_vegetation,city_lc_herbaceous_wetland,city_lc_moss_and_lichen,city_lc_ocean,city_lc_open_forest_deciduous_broadleaf,city_lc_open_forest_deciduous_needle,city_lc_open_forest_evergreen_broadleaf,city_lc_open_forest_evergreen_needle,city_lc_open_forest_forest_mixed,city_lc_open_forest_forest_other,city_lc_open_forest_forest_total,city_lc_permanent_water,city_lc_shrubs,city_lc_snow,city_lc_unknown,city_lc_urban,city_name,city_pc_bare,city_pc_closed_forest_deciduous_broadleaf,city_pc_closed_forest_deciduous_needle,city_pc_closed_forest_evergreen_broadleaf,city_pc_closed_forest_evergreen_needle,city_pc_closed_forest_forest_mixed,city_pc_closed_forest_forest_other,city_pc_closed_forest_forest_total,city_pc_cultivated,city_pc_herbaceous_vegetation,city_pc_herbaceous_wetland,city_pc_moss_and_lichen,city_pc_ocean,city_pc_open_forest_deciduous_broadleaf,city_pc_open_forest_deciduous_needle,city_pc_open_forest_evergreen_broadleaf,city_pc_open_forest_evergreen_needle,city_pc_open_forest_forest_mixed,city_pc_open_forest_forest_other,city_pc_open_forest_forest_total,city_pc_permanent_water,city_pc_shrubs,city_pc_snow,city_pc_unknown,city_pc_urban,pop_2015,region_calcuated_area,region_lc_area,region_lc_bare,region_lc_closed_forest_deciduous_broadleaf,region_lc_closed_forest_deciduous_needle,region_lc_closed_forest_evergreen_broadleaf,region_lc_closed_forest_evergreen_needle,region_lc_closed_forest_forest_mixed,region_lc_closed_forest_forest_other,region_lc_closed_forest_forest_total,region_lc_cultivated,region_lc_herbaceous_vegetation,region_lc_herbaceous_wetland,region_lc_moss_and_lichen,region_lc_ocean,region_lc_open_forest_deciduous_broadleaf,region_lc_open_forest_deciduous_needle,region_lc_open_forest_evergreen_broadleaf,region_lc_open_forest_evergreen_needle,region_lc_open_forest_forest_mixed,region_lc_open_forest_forest_other,region_lc_open_forest_forest_total,region_lc_permanent_water,region_lc_shrubs,region_lc_snow,region_lc_unknown,region_lc_urban,region_pc_bare,region_pc_closed_forest_deciduous_broadleaf,region_pc_closed_forest_deciduous_needle,region_pc_closed_forest_evergreen_broadleaf,region_pc_closed_forest_evergreen_needle,region_pc_closed_forest_forest_mixed,region_pc_closed_forest_forest_other,region_pc_closed_forest_forest_total,region_pc_cultivated,region_pc_herbaceous_vegetation,region_pc_herbaceous_wetland,region_pc_moss_and_lichen,region_pc_ocean,region_pc_open_forest_deciduous_broadleaf,region_pc_open_forest_deciduous_needle,region_pc_open_forest_evergreen_broadleaf,region_pc_open_forest_evergreen_needle,region_pc_open_forest_forest_mixed,region_pc_open_forest_forest_other,region_pc_open_forest_forest_total,region_pc_permanent_water,region_pc_shrubs,region_pc_snow,region_pc_unknown,region_pc_urban,geo
0000000000000000000a,39212.259865410015,40287.95294117647,6.0,0,0,0,0,0,346.2823529411765,346.2823529411765,6352.4823529411515,3355.8980392156877,1.2509803921568627,0,0,0,0,0,0,0,2074.721568627451,2074.721568627451,0,360.2431372549019,0,0,27791.074509803944,Addis Ababa,1.4892789436982476E-4,0.0,0.0,0.0,0.0,0.0,0.008595183613492985,0.008595183613492985,0.15767697014083262,0.08329780478336933,3.1050979283643206E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05149731910322436,0.05149731910322436,0.0,0.00894170864875872,0.0,0.0,0.6898110348366686,3835601.995827,4228039.645526027,4343875.647058824,122.0,5276.552941176471,0,1706.7333333333331,0,0,42326.14901960784,49309.43529411764,3252931.482352942,130911.14509803921,15699.145098039216,0,0,1925.2039215686275,0,85.0,0,0,277789.94901960786,279800.1529411765,43642.07843137256,546468.8117647059,0,0,24991.396078431368,2.808551853518285E-5,0.0012147108641908635,0.0,3.9290566121268636E-4,0.0,0.0,0.009743867564041863,0.011351484089445413,0.7488546511582245,0.030136945836991735,0.003614087136372995,0.0,0.0,4.431995936329705E-4,0.0,1.9567779307299527E-5,0.0,0.0,0.0639497931317844,0.06441256050472466,0.010046806579493589,0.12580213066981144,0.0,0.0,0.005753248506400657,
0000000000000000000b,65653.43503704661,66743.48627450982,12.525490196078431,449.1725490196078,0,18.88235294117647,0,0,855.7411764705882,1323.7960784313725,635.3294117647059,755.498039215686,1123.058823529412,0,1221.3137254901956,57.92549019607843,0,0,0,0,14862.36470588237,14920.290196078447,395.61176470588236,4240.419607843133,0,0,42115.64313725491,Dar es Salaam,1.8766610639070068E-4,0.006729833487753432,0.0,2.8290929939612516E-4,0.0,0.0,0.012821343688146638,0.019834086475296196,0.009518972520429252,0.01131942727876683,0.016826493283709727,0.0,0.018298620489601704,8.67882297275216E-4,0.0,0.0,0.0,0.0,0.2226788790258098,0.223546761323085,0.005927346424170406,0.06353308531716005,0.0,0.0,0.6310075407813902,5344775.470396,4405841.454250868,4479010.470588237,294.46274509803925,226052.1019607843,0,12554.78823529412,0,0,376394.8196078431,615001.7098039215,56618.584313725485,87763.36862745101,68203.74901960787,0,2107842.7215686287,84344.85098039213,0,15.0,0,0,1249282.6117647057,1333642.462745098,12994.141176470588,173472.15294117646,0,0,23177.117647058818,6.574281239833023E-5,0.050469205965284654,0.0,0.002803027212759624,0.0,0.0,0.08403526227042074,0.13730749544846502,0.012640868934224584,0.019594365586719623,0.015227414507617916,0.0,0.47060455326236417,0.018831135031777444,0.0,3.3489539929630976E-6,0.0,0.0,0.27891933273391856,0.297753816719689,0.0029011187318711586,0.038730017284017204,0.0,0.0,0.005174606712632874,
0000000000000000000c,78923.39208918122,113284.474509804,14343.619607843131,0,0,0,0,0,71.99607843137255,71.99607843137255,18029.662745098107,7171.364705882348,269.121568627451,0,0,0,0,0,0,0,1430.0784313725487,1430.0784313725487,1646.1764705882354,2728.2039215686304,0,0,67594.25098039216,Baghdad,0.12661593453039136,0.0,0.0,0.0,0.0,0.0,6.355334986802784E-4,6.355334986802784E-4,0.15915387190623162,0.06330403823572237,0.002375626225852867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012623781304196146,0.012623781304196146,0.014531351076230397,0.024082769800309423,0.0,0.0,0.5966770934223854,5360188.009996,4653040.302976158,6674344.254901962,1964305.0039215689,0,0,0,0,0,10044.996078431373,10044.996078431373,3812360.090196079,365007.97647058836,25744.486274509803,0,0,0,0,0,0,0,85651.22745098038,85651.22745098038,236702.35686274501,46376.725490196084,0,0,128151.39215686277,0.2943068156064752,0.0,0.0,0.0,0.0,0.0,0.001505016177589857,0.001505016177589857,0.5711962021431689,0.05468821543067827,0.003857230806697123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012832905253287463,0.012832905253287463,0.035464511242269126,0.006948506657584341,0.0,0.0,0.01920059668224967,
0000000000000000000d,19656.104114081536,21182.490196078434,4792.796078431376,0,0,0,0,0,0,0,1469.223529411763,923.7215686274507,0,0,0,0,0,0,0,0,220.96470588235292,220.96470588235292,0,1289.290196078432,0,0,12486.494117647058,Sana'a,0.2262621643662405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06936028369713415,0.043607789267310106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010431479199894102,0.010431479199894102,0.0,0.06086584646771707,0.0,0.0,0.589472437001704,2540208.830309,3781476.725937853,4076976.1411764715,2083297.525490197,0,0,0,0,0,163.0,163.0,279180.83921568637,471591.74117647065,11.0,0,0,0,0,0,0,0,101234.18823529416,101234.18823529416,2.0,1129692.0156862743,0,0,11803.831372549013,0.5109908553178412,0.0,0.0,0.0,0.0,0.0,3.998061169741453E-5,3.998061169741453E-5,0.06847742776712071,0.11567194039069993,2.6980780900095698E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024830704112504702,0.024830704112504702,4.905596527290126E-7,0.2770906614528985,0.0,0.0,0.0028952417094947345,
0000000000000000000e,102470.34451902406,124393.30196078442,44952.2196078432,0,0,0,0,0,1.8705882352941177,1.8705882352941177,877.8745098039216,146.2078431372549,0,0,0,0,0,0,0,0,294.43137254901967,294.43137254901967,2.0,463.64705882352933,0,0,77655.05098039219,Riyadh,0.36137170490107745,0.0,0.0,0.0,0.0,0.0,1.5037692591228341E-5,1.5037692591228341E-5,0.007057249031629337,0.0011753674903118789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002366939118971539,0.002366939118971539,1.6078036103829044E-5,0.0037272670755994263,0.0,0.0,0.6242703566537153,5669003.455221,4580740.849167862,5561300.607843141,5392175.1647058865,0,0,0,0,0,1033.1254901960783,1033.1254901960783,94841.9294117647,11762.35294117647,0,0,0,0,0,0,0,0,13515.521568627451,13515.521568627451,214.0,9955.52156862745,0,0,37802.99215686275,0.9695888686724224,0.0,0.0,0.0,0.0,0.0,1.8577048123222367E-4,1.8577048123222367E-4,0.017053911683538283,0.002115036350415574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024302807062014267,0.0024302807062014267,3.848020725551039E-5,0.0017901426789602253,0.0,0.0,0.006797509219974357,
0000000000000000000f,48092.74063032416,63322.8901960785,11168.823529411779,0,0,0,0,0,0,0,673.8627450980393,356.1254901960785,0,0,4992.090196078435,0,0,0,0,0,228.2627450980392,228.2627450980392,443.8823529411764,331.764705882353,0,0,45128.0784313726,Kuwait City,0.17637892861219162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010641692806683842,0.005623961399950959,0.0,0.0,0.07883547609119693,0.0,0.0,0.0,0.0,0.0,0.003604742998799117,0.003604742998799117,0.007009824592129331,0.0052392540020685715,0.0,0.0,0.7126661194969797,3171818.323323,4391505.970777449,5778120.564705884,3565528.5058823535,0,0,0,0,0,39.976470588235294,39.976470588235294,79933.67843137255,15472.403921568628,196.87058823529412,0,2057715.105882354,0,0,0,0,0,3968.4627450980392,3968.4627450980392,14871.019607843136,6929.450980392156,0,0,33465.09019607845,0.61707409285667,0.0,0.0,0.0,0.0,0.0,6.918594055032523E-6,6.918594055032523E-6,0.013833854371199212,0.002677757196012437,3.407173423099301E-5,0.0,0.35612187091618697,0.0,0.0,0.0,0.0,0.0,6.868085739398275E-4,6.868085739398275E-4,0.0025736776242916795,0.001199256904177263,0.0,0.0,0.005791691229236557,
00000000000000000010,137890.89919939314,209545.56862745152,15110.670588235333,0,0,0,57.0,0,39.62352941176471,96.62352941176471,39876.254901961,16977.380392156858,1.0,0,0,0,0,0,353.46274509803925,0,1822.6156862745097,2176.078431372549,188.0,1346.9450980392155,0,0,133772.6156862748,Tehran,0.07211162081456568,0.0,0.0,0.0,2.7201720548593225E-4,0.0,1.8909266214171721E-4,4.611098676276495E-4,0.19029872673116033,0.08101999246923104,4.772231675191794E-6,0.0,0.0,0.0,0.0,0.0,0.001686806108157106,0.0,0.008697944309740645,0.010384750417897751,8.971795549360573E-4,0.00642793406160706,0.0,0.0,0.6383939138512993,1.2493252402973E7,5055342.9669068,7686693.607843137,2369823.258823529,524445.4039215686,0,0,4494.0,1349.9019607843138,70048.24705882353,600337.5529411766,1474798.8941176475,2773042.196078431,1041.3019607843137,0,0,619.0,0,0,1246.3372549019607,0,116061.30196078432,117926.63921568627,115877.23137254901,60761.133333333324,3532.0,0,169553.40000000008,0.30830203202134576,0.06822769719693907,0.0,0.0,5.846466932693318E-4,1.7561542447938058E-4,0.009112923011182548,0.07810088232587034,0.19186388444217847,0.36075877842313764,1.3546812373551855E-4,0.0,0.0,8.052877239290529E-5,0.0,0.0,1.6214217952309915E-4,0.0,0.015098988964821087,0.01534165991673709,0.01507504231134091,0.007904716440282665,4.594953539446551E-4,0.0,0.022058040641426874,
00000000000000000011,25742.030210136254,28821.741176470627,14.0,0,0,2.0,0,0,0,2.0,10010.345098039234,2105.768627450981,406.3411764705882,0,0,6.0,0,8.0,0,0,59.0,73.0,284.878431372549,41.95294117647059,0,0,15883.454901960804,Antananarivo,4.857444216947331E-4,0.0,0.0,6.939206024210472E-5,0.0,0.0,0.0,6.939206024210472E-5,0.3473192350436981,0.07306181172600633,0.014098425698247381,0.0,0.0,2.0817618072631417E-4,0.0,2.775682409684189E-4,0.0,0.0,0.0020470657771420892,0.0025328101988368224,0.00988415063574011,0.0014556005107255615,0.0,0.0,0.5510928297048089,2148090.855976,3860567.9698190116,4323174.054901961,749.2666666666667,2464.36862745098,0,321516.14901960787,0,0,24076.0431372549,348056.5607843137,736880.1490196079,2461650.717647059,17101.960784313727,0,981.3490196078432,3821.498039215686,0,34311.53333333333,0,0,308478.63529411756,346611.66666666657,10764.086274509804,360376.3019607843,0,0,40001.99607843137,1.7331401816151446E-4,5.700368747949626E-4,0.0,0.07437039197046602,0.0,0.0,0.005569066346046269,0.08050949519130725,0.17044887382780116,0.5694081909230192,0.0039558806948617195,0.0,2.2699734203278515E-4,8.839565538386235E-4,0.0,0.007936653231536715,0.0,0.0,0.07135466473859403,0.08017527452396937,0.0024898572525213552,0.08335919335751953,0.0,0.0,0.009252922868806059,
00000000000000000012,35620.74705288099,50377.14901960788,4690.435294117676,0,0,0,0,0,0,0,13586.29019607843,372.77647058823527,0,0,0,0,0,0,0,0,346.19215686274504,346.19215686274504,22.0,513.2235294117647,0,0,30846.231372549028,Isfahan,0.0931064060868561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26969152602880225,0.007399713517792414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068720077177848934,0.0068720077177848934,4.3670593568995186E-4,0.010187625528630192,0.0,0.0,0.6123060151844442,2005664.22135,3950195.087489795,5587203.709803923,4179220.6823529424,9.0,0,0,0,0,196.0,205.0,695067.3411764707,589838.4313725492,219.0,0,0,0,0,0,2.0,2.0,4668.698039215687,4672.698039215687,3652.0,28521.164705882355,0,0,85807.39215686277,0.7479986231788223,1.6108236727090528E-6,0.0,0.0,0.0,0.0,3.508015998344159E-5,3.669098365615065E-5,0.12440343636599988,0.10556952314760847,3.919670936925362E-5,0.0,0.0,0.0,0.0,0.0,3.579608161575673E-7,3.579608161575673E-7,8.356054802554406E-4,8.363214018877557E-4,6.536364503037179E-4,0.005104729697941025,0.0,0.0,0.015357842064411518,
00000000000000000013,77226.91655763137,94575.72941176484,14398.149019607905,0,0,0,0,0,10.0,10.0,1869.4862745098033,131.59215686274507,30.807843137254906,0,13047.321568627503,0,0,0,0,0,533.4392156862746,533.4392156862746,2327.4235294117634,388.49411764705883,0,0,61839.01568627451,Dubai,0.15223936531243748,0.0,0.0,0.0,0.0,0.0,1.057353727240304E-4,1.057353727240304E-4,0.019767082803775305,0.0013913945753441426,3.2574787769411095E-4,0.0,0.137956340910911,0.0,0.0,0.0,0.0,0.0,0.0056403394296202685,0.0056403394296202685,0.024609099436903113,0.004107757033050509,0.0,0.0,0.6538571372475398,4888280.344047,4775005.097329994,5845185.611764704,2615781.4392156852,0,0,0,0,0,141.3607843137255,141.3607843137255,45738.34117647058,8071.301960784313,1059.1764705882354,0,2991427.9058823525,0,0,0,0,0,28258.40392156862,28258.40392156862,13700.443137254902,28935.980392156867,0,1.0,112070.25882352947,0.4475104150586523,0.0,0.0,0.0,0.0,0.0,2.4184139512902083E-5,2.4184139512902083E-5,0.007824959584587399,0.0013808461350720955,1.8120493358780824E-4,0.0,0.5117763753919902,0.0,0.0,0.0,0.0,0.0,0.004834475036120744,0.004834475036120744,0.0023438850444166886,0.004950395473142364,0.0,1.7108096584431522E-7,0.01917308812195181,
00000000000000000014,28735.623383545197,44358.976470588255,2835.1411764705826,0,0,0,15.623529411764705,0,0,15.623529411764705,9035.101960784315,3485.968627450978,2.0,0,0,0,0,0,24.647058823529413,0,97.25098039215686,121.89803921568628,0,76.0,0,0,28787.243137254925,Mashhad,0.0639135841727636,0.0,0.0,0.0,3.522067156378984E-4,0.0,0.0,3.522067156378984E-4,0.20368147959353713,0.07858541618430516,4.508670305605628E-5,0.0,0.0,0.0,0.0,0.0,5.556273111908112E-4,0.0,0.002192363037425764,0.0027479903486165753,0.0,0.0017132947161301385,0.0,0.0,0.6489609415659534,2833561.384094,3910101.077183149,6040360.019607843,1648631.694117647,0,0,0,11.372549019607844,0,1024.0,1035.3725490196077,1342652.3960784315,2945828.5647058827,14.0,0,0,5.0,0,0,170.35294117647058,0,14966.749019607843,15142.101960784314,1068.0,48663.12156862745,0,0,37324.768627451005,0.27293599864345186,0.0,0.0,0.0,1.8827601306364155E-6,0.0,1.6952631907302785E-4,1.7140907920366427E-4,0.22228019384937261,0.4876908917917668,2.317742643576553E-6,0.0,0.0,8.277652298487688E-7,0.0,0.0,2.8202448301670995E-5,0.0,0.0024777908884609044,0.0025068211019924243,1.7681065309569703E-4,0.008056328002082697,0.0,0.0,0.006179229136390819,
00000000000000000015,50287.38426383806,89215.65882352949,39.0,0,0,0,0,0,338.5843137254902,338.5843137254902,17376.0901960785,2914.6392156862717,1095.219607843137,0,0,0,0,0,0,0,135.09019607843138,135.09019607843138,15.192156862745097,893.9372549019608,0,0,66407.90588235296,Tashkent,4.3714299164839264E-4,0.0,0.0,0.0,0.0,0.0,0.003795122046850736,0.003795122046850736,0.19476502696066825,0.032669592469764655,0.012276091689346881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015141982681049603,0.0015141982681049603,1.7028576668133466E-4,0.010019959127020382,0.0,0.0,0.7443525806799145,3153537.700199,4071274.4335429636,7222964.607843141,149202.70980392152,0,176.0,0,1844.0,32.0,65475.32549019608,67527.32549019609,2700874.023529413,3704128.8274509814,70864.96078431375,4.0,0,0,2.0,0,4.0,0,56895.933333333334,56901.933333333334,93911.11764705887,102388.43921568629,788.0,0,276373.27058823546,0.020656713400188615,0.0,2.4366726068252962E-5,0.0,2.5529683448783215E-4,4.430313830591448E-6,0.00906488250255289,0.009348976376939567,0.3739287356602353,0.5128266617046426,0.009811062995845806,5.53789228823931E-7,0.0,0.0,2.768946144119655E-7,0.0,5.53789228823931E-7,0.0,0.007877088760971113,0.00787791944481435,0.013001741354939545,0.01417540369843521,1.090964780783144E-4,0.0,0.03826313509665163,
00000000000000000016,32028.405634934108,47264.92941176466,6348.721568627442,0,0,0,0,0,0,0,6782.24313725488,5676.658823529391,7.250980392156863,0,0,0,0,0,0,0,36.501960784313724,36.501960784313724,35.21176470588236,207.27450980392157,0,0,28171.06666666667,Kabul,0.13432203639443477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1434941979531809,0.12010297897782157,1.5341142962443588E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.722842547021357E-4,7.722842547021357E-4,7.449871425623634E-4,0.004385376480692027,0.0,0.0,0.5960247273669818,4370944.341858,3981767.525415159,5879049.345098038,2484367.749019607,7.0,0,0,14609.203921568627,0,25910.239215686273,40526.4431372549,390493.42745098035,2513613.9607843133,1033.007843137255,0,0,12.0,0,0,1408.9254901960785,0,239286.03529411764,240706.9607843137,2903.866666666667,176896.71372549018,823.8117647058823,0,27683.403921568624,0.42257984296237916,1.1906686930322524E-6,0.0,0.0,0.00248496024850511,0.0,0.004407215809013455,0.0068933667262115975,0.06642118555724906,0.42755449278209734,1.7571001406861445E-4,0.0,0.0,2.0411463309124323E-6,0.0,0.0,2.3965192457022717E-4,0.0,0.04070148441493092,0.04094317748583206,4.939347326771319E-4,0.030089339847604268,1.401266967409923E-4,0.0,0.00470882319513972,
00000000000000000017,75431.17079643374,91884.3725490196,10802.921568627444,0,0,0,0,0,82.41960784313726,82.41960784313726,4765.796078431367,888.6509803921568,455.7058823529412,0,2737.815686274518,0,0,0,0,0,3118.5686274509803,3118.5686274509803,1554.1098039215683,9275.341176470572,0,0,58203.04313725492,Karachi,0.11757082590800921,0.0,0.0,0.0,0.0,0.0,8.969926610661355E-4,8.969926610661355E-4,0.05186731917757671,0.009671405003261774,0.004959558080562891,0.0,0.02979631476303454,0.0,0.0,0.0,0.0,0.0,0.03394014173397384,0.03394014173397384,0.016913755416814353,0.10094579653925645,0.0,0.0,0.6334378907164442,1.3143960453507E7,4321065.732639614,5263941.403921567,1599900.6274509802,0,0,0,0,0,281.57254901960783,281.57254901960783,591008.5921568625,253213.92156862744,54268.533333333326,0,2136308.933333332,0,0,0,0,0,35109.25098039216,35109.25098039216,189243.79607843142,379806.7960784314,0,0,24799.38039215687,0.3039358732715139,0.0,0.0,0.0,0.0,0.0,5.3490821309264574E-5,5.3490821309264574E-5,0.11227491850812946,0.048103484088935035,0.010309486593620512,0.0,0.40583828150932877,0.0,0.0,0.0,0.0,0.0,0.0066697647801011286,0.0066697647801011286,0.03595096935111156,0.07215255013961219,0.0,0.0,0.004711180936338246,
00000000000000000018,35819.73790011372,52247.41568627456,323.6549019607843,0,0,0,0,0,14.372549019607842,14.372549019607842,17951.027450980433,1081.0549019607843,862.4431372549021,0,0,0,0,0,0,0,1342.4745098039205,1342.4745098039205,0,1086.8509803921568,0,0,29585.53725490197,Peshawar,0.006194658581856111,0.0,0.0,0.0,0.0,0.0,2.7508631442958666E-4,2.7508631442958666E-4,0.3435773275135632,0.020691069362207295,0.016506905191895772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025694562920871696,0.025694562920871696,0.0,0.020802004579868118,0.0,0.0,0.5662583855353083,2762805.182724,4097544.3305799887,5975427.243137253,351885.52156862745,19.0,0,644.3294117647058,188918.51372549016,0,163350.0156862745,352931.8588235294,1516931.4274509796,1341732.1411764706,28207.811764705897,0,0,2.0,0,211.07450980392156,30522.713725490194,5.0,1158027.5647058822,1188768.3529411764,31173.1294117647,988803.149019608,0,0,174993.85098039222,0.05888876347256443,3.179688953927336E-6,0.0,1.0782984806730176E-4,0.031615900593963735,0.0,0.027336960026394956,0.05906387015737992,0.2538615844069003,0.22454162465411034,0.004720635130668258,0.0,0.0,3.347041004134038E-7,0.0,3.532375196206088E-5,0.005108038719833024,8.367602510335096E-7,0.19379828714940353,0.1989428210855501,0.005216887118417662,0.16547823423927438,0.0,0.0,0.02928557973513471,
00000000000000000019,39012.964742437194,56387.48627450986,10.0,0,0,2.2470588235294118,0,0,28.341176470588238,30.58823529411765,12294.84705882355,1120.7843137254865,115.0,0,0,0,0,8.870588235294118,0,0,2965.75294117647,2974.623529411764,1.0,1576.1647058823496,0,0,38264.47843137259,Rawalpindi [Islamabad],1.773443127313255E-4,0.0,0.0,3.9850310272568434E-5,0.0,0.0,5.026146463173684E-4,5.424649565899368E-4,0.21804212017838212,0.01987647238376967,0.0020394595964102432,0.0,0.0,0.0,0.0,1.5731483741108167E-4,0.0,0.0,0.05259594170838482,0.05275325654579591,1.773443127313255E-5,0.027952384651607706,0.0,0.0,0.67859876294344,3729357.520255,4028420.514516361,5824107.337254902,14939.313725490196,1027.6627450980393,0,38795.815686274516,529720.917647059,119.0,96446.27843137254,666109.674509804,2114793.007843137,675501.4666666667,32847.674509803925,1.0,0,393.843137254902,0,2881.043137254902,214915.13725490193,149.0,1289489.9098039214,1507828.933333333,56800.807843137256,564850.8392156864,0,0,190434.6196078432,0.002565082142275832,1.7644982923381547E-4,0.0,0.006661246683781121,0.09095315161151103,2.0432315736833363E-5,0.01655983876094408,0.11437111920120688,0.363110239111752,0.11598369115653237,0.005639950057185268,1.7170013224229717E-7,0.0,6.762291874938787E-5,0.0,4.946754876624294E-4,0.03690095748753811,2.5583319704102278E-5,0.22140558803844115,0.25889442725209516,0.009752706218135978,0.0969849637905059,0.0,0.0,0.03269764937017824,
0000000000000000001a,33724.91038856922,45226.835294117656,306.25098039215686,0,0,0,0,0,1987.7529411764708,1987.7529411764708,16049.164705882358,350.74117647058824,16.745098039215687,0,0,0,0,0,0,0,4529.050980392155,4529.050980392155,0,727.443137254902,0,0,21259.686274509804,Multan,0.006771443953585424,0.0,0.0,0.0,0.0,0.0,0.043950741374004655,0.043950741374004655,0.3548593352046846,0.007755156295806679,3.7024695471879737E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10014078922257065,0.10014078922257065,0.0,0.016084325434760533,0.0,0.0,0.4700679615598685,2442435.909767,4038574.0090029114,5417240.647058824,351296.45490196085,0,0,0,0,0,30309.843137254906,30309.843137254906,4262615.592156863,242191.85490196082,9153.980392156864,0,0,0,0,0,0,0,105757.41568627453,105757.41568627453,48280.03921568628,250589.04313725495,0,0,117046.42352941178,0.06484785849280848,0.0,0.0,0.0,0.0,0.0,0.005595070463356837,0.005595070463356837,0.786861036803148,0.04470760497476769,0.001689786551595566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019522377272217596,0.019522377272217596,0.008912293612412973,0.04625769085471714,0.0,0.0,0.021606280974975637,
0000000000000000001b,39810.973612781396,54791.76862745113,17.0,0,0,0,0,0,4.0,4.0,30535.69019607857,757.8705882352941,84.24313725490197,0,0,0,0,0,0,0,1644.772549019608,1644.772549019608,2.0,612.2588235294118,0,0,21133.93333333334,Faisalabad,3.1026558232841677E-4,0.0,0.0,0.0,0.0,0.0,7.30036664302157E-5,7.30036664302157E-5,0.5573043353227319,0.013831832905200193,0.0015375144727979352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030018606630550768,0.030018606630550768,3.650183321510785E-5,0.01117428473047437,0.0,0.0,0.385713654856271,3556689.39328,4097221.36396646,5637267.35294117,101476.6117647059,0,0,0,0,0,9104.95294117647,9104.95294117647,4781881.231372544,160315.9333333333,18091.458823529414,0,0,0,0,0,0,0,261502.39607843137,261502.39607843137,12795.239215686273,74004.57647058823,0,0,218094.9529411765,0.01800102876294519,0.0,0.0,0.0,0.0,0.0,0.0016151359109172073,0.0016151359109172073,0.8482622753163658,0.028438589709549707,0.0032092603899814033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04638814867313255,0.04638814867313255,0.002269759160705856,0.01312773935264527,0.0,0.0,0.03868806272375716,
0000000000000000001c,25542.89921229191,35699.69019607851,9.0,0,0,0,0,0,82.74901960784314,82.74901960784314,15585.768627451042,258.83137254901965,210.89803921568625,0,0,0,0,0,0,0,919.6000000000003,919.6000000000003,0,223.56470588235294,0,0,18409.278431372564,Gujranwala,2.521030280814207E-4,0.0,0.0,0.0,0.0,0.0,0.0023179198237673455,0.0023179198237673455,0.4365799406618684,0.007250241420230907,0.005907559366967635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02575932718040828,0.02575932718040828,0.0,0.006262371036119265,0.0,0.0,0.5156705374825566,2787592.475765,4076118.5259007905,5694756.741176471,25427.57254901961,11616.69019607843,0,11704.43137254902,47140.91764705881,111.0,28883.79607843137,99456.83529411763,4692333.141176471,108473.2156862745,35445.19607843138,0,0,488.6,0,499.99607843137255,7656.666666666668,6.0,334672.92156862747,343324.1843137255,22388.12941176471,71391.61960784315,0,0,296516.84705882357,0.004465084937722303,0.002039892259503003,0.0,0.002055299621126752,0.00827795106790111,1.9491613960857032E-5,0.005071998224188292,0.017464632786680014,0.8239742897616885,0.01904791031756436,0.00622418088943845,0.0,0.0,8.579822145292564E-5,0.0,8.779937425879918E-5,0.0013445116296723306,1.0536007546409205E-6,0.058768607120431256,0.06028776994656995,0.003931358340538981,0.012536377382310183,0.0,0.0,0.05206839563748716,
